ZipCode,Explanation,GeoVector_,WKT
94802,,-1147458609,"MULTIPOLYGON (((-207188.110953213 -11343.1579092769,-207638.345079681 -10867.2281523608,-208647.300089677 -10874.9134788103,-209160.859657403 -9930.92971490417,-210408.689890254 -9423.08491517231,-210098.153933036 -8269.97807164118,-212204.707824353 -6615.53220169898,-212351.818413832 -5743.28242962435,-213044.65541214 -5250.95120624267,-212915.776766632 -4465.59763287473,-213667.093492886 -3402.12942499481,-213675.937085749 -2888.92049936857,-213545.628390983 -2657.51740918774,-210826.430315681 -2729.90637332574,-210514.337337153 -2202.81847476866,-209182.649314531 -1381.17300672643,-208517.4867084 -1373.08392625395,-207695.6518142 -190.122115598992,-208092.571325645 1740.47656922601,-207585.357448472 2655.21095659025,-204966.621869351 1561.71503849328,-204456.280117265 1687.03315387852,-204406.651193813 1408.14538209699,-204320.219835455 924.078352170065,-204889.98321793 877.49959524069,-206174.807256187 1640.08235528506,-206979.430200312 1689.10532615799,-207296.903819749 2159.05879752152,-206675.076047941 -110.91809500847,-206842.124250733 -1817.9261694802,-206396.558309178 -1547.32654343545,-206784.088205384 -3182.36216376349,-206961.157194551 -3078.32096097246,-206974.042683772 -4760.03012974001,-205981.391131885 -4852.17124444619,-205890.491817656 -6957.45331656002,-208458.753783691 -6838.56498656329,-207961.703430454 -7310.04471044522,-208729.253304836 -7288.82245646045,-208837.485092578 -6986.41735080164,-209089.232788907 -7328.93488790654,-207716.519735726 -9325.24759938382,-207613.508392847 -10125.1328671044,-208618.708774889 -10004.1413397919,-208545.221250163 -10520.8474578205,-207215.185546698 -10743.8870131504,-207188.110953213 -11343.1579092769)))"
94807,,-1147458609,"MULTIPOLYGON (((-207188.110953213 -11343.1579092769,-207638.345079681 -10867.2281523608,-208647.300089677 -10874.9134788103,-209160.859657403 -9930.92971490417,-210408.689890254 -9423.08491517231,-210098.153933036 -8269.97807164118,-212204.707824353 -6615.53220169898,-212351.818413832 -5743.28242962435,-213044.65541214 -5250.95120624267,-212915.776766632 -4465.59763287473,-213667.093492886 -3402.12942499481,-213675.937085749 -2888.92049936857,-213545.628390983 -2657.51740918774,-210826.430315681 -2729.90637332574,-210514.337337153 -2202.81847476866,-209182.649314531 -1381.17300672643,-208517.4867084 -1373.08392625395,-207695.6518142 -190.122115598992,-208092.571325645 1740.47656922601,-207585.357448472 2655.21095659025,-204966.621869351 1561.71503849328,-204456.280117265 1687.03315387852,-204406.651193813 1408.14538209699,-204320.219835455 924.078352170065,-204889.98321793 877.49959524069,-206174.807256187 1640.08235528506,-206979.430200312 1689.10532615799,-207296.903819749 2159.05879752152,-206675.076047941 -110.91809500847,-206842.124250733 -1817.9261694802,-206396.558309178 -1547.32654343545,-206784.088205384 -3182.36216376349,-206961.157194551 -3078.32096097246,-206974.042683772 -4760.03012974001,-205981.391131885 -4852.17124444619,-205890.491817656 -6957.45331656002,-208458.753783691 -6838.56498656329,-207961.703430454 -7310.04471044522,-208729.253304836 -7288.82245646045,-208837.485092578 -6986.41735080164,-209089.232788907 -7328.93488790654,-207716.519735726 -9325.24759938382,-207613.508392847 -10125.1328671044,-208618.708774889 -10004.1413397919,-208545.221250163 -10520.8474578205,-207215.185546698 -10743.8870131504,-207188.110953213 -11343.1579092769)))"
94808,,-1147458381,"MULTIPOLYGON (((-207188.110953213 -11343.1579092769,-207215.185546698 -10743.8870131504,-208545.221250163 -10520.8474578205,-208618.708774889 -10004.1413397919,-207613.508392847 -10125.1328671044,-207716.519735726 -9325.24759938382,-209089.232788907 -7328.93488790654,-208837.485092578 -6986.41735080164,-208729.253304836 -7288.82245646045,-207961.703430454 -7310.04471044522,-208458.753783691 -6838.56498656329,-205890.491817656 -6957.45331656002,-205981.391131885 -4852.17124444619,-205259.286726568 -4496.61067889445,-204687.502526712 -4707.52688600775,-205499.37297456 -6902.84926795494,-203934.71121919 -6993.16949837934,-203715.581440674 -8307.14198300615,-203156.591684982 -8360.17324024346,-202411.549962645 -9743.75204817764,-202817.710400558 -10245.4946678737,-202557.910618154 -10235.8087666435,-202502.601931867 -10670.2779394658,-202780.922949174 -10704.0898656854,-203001.866722061 -10737.1793283625,-205108.782687044 -11266.6612311788,-204999.719873112 -10348.3842528695,-205562.962693085 -10021.3507942576,-206049.261332732 -10473.0335737504,-205818.426551406 -11347.6688033668,-207188.110953213 -11343.1579092769),(-203191.297459788 -10450.8874019468,-203609.687188696 -9775.90814990271,-203725.122711019 -9949.00195653923,-203191.297459788 -10450.8874019468)))"
94912,,-1147458567,"MULTIPOLYGON (((-229291.069783966 3591.77644553408,-229864.963122208 4275.7771645179,-229372.188649064 4650.05504772533,-229998.508452941 5977.52464160975,-229209.537572292 8137.85446992703,-228351.750254918 7769.4775665924,-225486.072882151 6287.1850147238,-223839.850867005 6394.79076168872,-220954.748358171 5389.75414853636,-220869.698977561 6965.72412810568,-220424.238582315 6791.53012111224,-220317.302080062 6037.16600923147,-219660.425780663 6385.41269847751,-217984.772020065 6304.23801128473,-218582.814932205 4090.40588310733,-218532.438045599 3508.36825748999,-217886.214300677 2944.38132810406,-219414.939803956 2929.00337919965,-218734.800435961 1997.63375312928,-219081.071870015 1742.97586249467,-218836.338559398 593.116451954469,-220163.599269361 764.392795121297,-220837.070767409 152.054853552952,-221219.466152011 329.031731317751,-222133.052907997 -316.845395613462,-224288.250624038 463.758823275566,-225486.703256567 2444.53947171289,-227237.806597087 3901.13375059143,-227001.155732856 4242.41244973242,-227628.214807607 4546.26331012975,-228896.060268725 4109.79423410539,-229037.623696253 3807.09280532598,-229291.069783966 3591.77644553408)))"
94913,,-1147458567,"MULTIPOLYGON (((-229291.069783966 3591.77644553408,-229864.963122208 4275.7771645179,-229372.188649064 4650.05504772533,-229998.508452941 5977.52464160975,-229209.537572292 8137.85446992703,-228351.750254918 7769.4775665924,-225486.072882151 6287.1850147238,-223839.850867005 6394.79076168872,-220954.748358171 5389.75414853636,-220869.698977561 6965.72412810568,-220424.238582315 6791.53012111224,-220317.302080062 6037.16600923147,-219660.425780663 6385.41269847751,-217984.772020065 6304.23801128473,-218582.814932205 4090.40588310733,-218532.438045599 3508.36825748999,-217886.214300677 2944.38132810406,-219414.939803956 2929.00337919965,-218734.800435961 1997.63375312928,-219081.071870015 1742.97586249467,-218836.338559398 593.116451954469,-220163.599269361 764.392795121297,-220837.070767409 152.054853552952,-221219.466152011 329.031731317751,-222133.052907997 -316.845395613462,-224288.250624038 463.758823275566,-225486.703256567 2444.53947171289,-227237.806597087 3901.13375059143,-227001.155732856 4242.41244973242,-227628.214807607 4546.26331012975,-228896.060268725 4109.79423410539,-229037.623696253 3807.09280532598,-229291.069783966 3591.77644553408)))"
94915,,-1147458530,"MULTIPOLYGON (((-219525.068712298 -4722.9170322204,-220197.347618364 -4254.7626696527,-220944.599004779 -4229.16234241519,-222875.557291396 -2854.28078025579,-223764.436887267 -1886.03916994389,-223735.609052422 -919.202840200625,-224296.099124968 -623.857943363488,-224627.472706273 -1099.21860248595,-224288.250624038 463.758823275566,-222133.052907997 -316.845395613462,-221219.466152011 329.031731317751,-220837.070767409 152.054853552952,-220163.599269361 764.392795121297,-218836.338559398 593.116451954469,-219081.071870015 1742.97586249467,-218734.800435961 1997.63375312928,-219414.939803956 2929.00337919965,-217886.214300677 2944.38132810406,-217326.086541026 2301.40733125899,-215653.540621959 1723.94620834012,-214544.10096147 193.204254529439,-214250.260350876 -769.613652355969,-215464.886747919 -1702.80625028722,-216512.439480004 -1244.89845015481,-216715.405297378 -1473.69580525346,-216764.804486278 -1931.23792953417,-215979.111634344 -2729.00188070629,-216201.516902418 -3367.206769282,-216797.151873762 -3437.9948259769,-217453.932367145 -2835.68729861174,-217959.014103133 -2794.44024389703,-217959.577100152 -4245.98415868916,-217004.438857315 -4728.45628236979,-216882.691661617 -5183.56743066106,-217127.464094714 -5674.82269043848,-218005.882679699 -6093.33164259046,-218679.358480193 -6024.05571642984,-219644.666009197 -5392.21986001357,-220575.256465412 -5135.06330975238,-220018.450045497 -5237.44036840741,-220221.039692696 -4867.76896706037,-219572.850227818 -5162.80829033069,-218532.333580687 -5801.83914107084,-217555.052735164 -5319.36042803805,-219525.068712298 -4722.9170322204)))"
94926,,-1147458617,"MULTIPOLYGON (((-236770.565919295 42284.0584576319,-237080.072265625 42666.521484375,-236769.65234375 42312.10546875,-236770.565919295 42284.0584576319)),((-232849.72265625 36395.796875,-234115.140625 36431.716796875,-234292.470703125 36935.392578125,-235107.189453125 37270.4375,-235411.31640625 38021.2890625,-235047.177734375 38208.33203125,-234700.8203125 37836.740234375,-234886.130859375 38743.005859375,-235157.703125 38317.787109375,-236061.482421875 38026.35546875,-236265.509765625 38663.287109375,-236818.509765625 39037.41015625,-236805.3671875 39713.18359375,-237620.130859375 39744.998046875,-238000.033203125 40339.654296875,-239239.544921875 40786.216796875,-238314.5 40703.130859375,-237849.439453125 41373.681640625,-236801.373046875 41338.271484375,-236770.565919295 42284.0584576319,-236689.255859375 42183.58203125,-236656.35546875 42695.64453125,-234336.076171875 42875.78515625,-233524.974609375 42876.86328125,-233536.708984375 42062.490234375,-234357.345703125 42075.91796875,-234385.33984375 40853.76171875,-232751.0234375 40834.97265625,-232788.84765625 39093.419921875,-232793.33203125 38825.42578125,-233615.693359375 38838.484375,-233620.765625 37213.99609375,-232838.037109375 37189.93359375,-232849.72265625 36395.796875)))"
94927,,-1147458617,"MULTIPOLYGON (((-236770.565919295 42284.0584576319,-237080.072265625 42666.521484375,-236769.65234375 42312.10546875,-236770.565919295 42284.0584576319)),((-232849.72265625 36395.796875,-234115.140625 36431.716796875,-234292.470703125 36935.392578125,-235107.189453125 37270.4375,-235411.31640625 38021.2890625,-235047.177734375 38208.33203125,-234700.8203125 37836.740234375,-234886.130859375 38743.005859375,-235157.703125 38317.787109375,-236061.482421875 38026.35546875,-236265.509765625 38663.287109375,-236818.509765625 39037.41015625,-236805.3671875 39713.18359375,-237620.130859375 39744.998046875,-238000.033203125 40339.654296875,-239239.544921875 40786.216796875,-238314.5 40703.130859375,-237849.439453125 41373.681640625,-236801.373046875 41338.271484375,-236770.565919295 42284.0584576319,-236689.255859375 42183.58203125,-236656.35546875 42695.64453125,-234336.076171875 42875.78515625,-233524.974609375 42876.86328125,-233536.708984375 42062.490234375,-234357.345703125 42075.91796875,-234385.33984375 40853.76171875,-232751.0234375 40834.97265625,-232788.84765625 39093.419921875,-232793.33203125 38825.42578125,-233615.693359375 38838.484375,-233620.765625 37213.99609375,-232838.037109375 37189.93359375,-232849.72265625 36395.796875)))"
94942,,-1147458586,"MULTIPOLYGON (((-229370.004843601 -8610.90569986403,-228800.256133772 -7686.20817963965,-228283.103745791 -7252.90921082813,-227839.801538884 -7295.30946279224,-227795.362788751 -6964.90238367114,-227525.191562885 -6793.13856452797,-227134.030470544 -7065.50015930831,-226208.879762278 -6281.33419419359,-225870.50334987 -6421.97607681341,-226150.970107873 -6089.1844264837,-225573.177716714 -6571.05478928518,-225801.692708071 -5908.84065060876,-224960.405600726 -5946.98075461667,-224089.754877317 -7027.05970551167,-222924.649991617 -7490.73186607007,-221948.898130707 -8192.84209784679,-221071.011163799 -8025.60493483301,-220718.632411404 -9057.83256248944,-219747.357246681 -8998.46472018398,-220127.707566442 -9543.99644502532,-219664.510777308 -10179.2093054131,-218951.047984834 -12789.2054963792,-218836.579431273 -13114.7105484437,-221015.255619764 -11764.05621967,-220074.040139315 -13046.7295404738,-221361.875469151 -12266.0612251535,-221378.297890828 -13316.6345572816,-220480.16457661 -14365.8958696332,-220703.140167521 -14717.182593599,-220294.579763737 -14945.6305010933,-221556.347321924 -14819.6331828283,-221935.242469111 -15540.8371536778,-222559.475154265 -15094.1429027962,-223106.124970797 -13237.2635519104,-224105.55543325 -13552.1619631229,-223908.324712929 -13332.6074005999,-224233.685537162 -13088.536733293,-224356.48457884 -12202.6875003576,-225001.75727052 -12678.5889217323,-225340.603982377 -13607.0159506137,-226001.089453154 -13960.5488438709,-226397.011010278 -13526.4244629769,-226389.453128497 -13995.1493160278,-227227.790007118 -13767.4683319367,-227667.649546719 -12545.1710872902,-228257.845650765 -12600.1838285392,-228375.245138751 -12193.1652407171,-228821.223673316 -12519.9948182339,-229501.839026292 -12236.4710307177,-229326.028789185 -11676.0400367081,-229798.451594903 -12069.0370434802,-230661.118618511 -11216.5563693177,-229243.668716065 -9939.66577203386,-229165.150322542 -9248.10606070515,-228677.824608789 -9412.08830746636,-229263.847841159 -8947.0135981217,-229522.625200071 -9268.72575027216,-229370.004843601 -8610.90569986403)))"
94948,,-1147458532,"MULTIPOLYGON (((-228079.873575911 9768.42529713269,-230382.236786256 11363.4491488589,-231170.19953125 11595.4286919255,-231749.941556853 11218.1346429,-233277.706823897 11865.3519523982,-233536.486229102 14006.5266281813,-234290.882458111 14385.7764596362,-235644.596596431 14228.9322560169,-236061.247147553 14483.5474140085,-236345.284392244 16462.0679049389,-236158.09602826 17109.4334508441,-234814.384849661 18085.7492936198,-233387.949339035 17981.1003237823,-232892.479949035 17621.6463232692,-232159.362752325 17883.1222755071,-230998.979046627 17680.9103437588,-229401.194477316 18241.0968536781,-229022.785804238 18073.1692675455,-228305.029262548 17754.4559720214,-228342.303329677 16750.1634253198,-229236.177037011 14766.839118083,-227991.757316766 14057.1891375007,-227071.241905576 14199.985162775,-226734.499913379 14037.5339212324,-226913.584718481 13725.3761793701,-225262.749756131 12774.3998063924,-225144.18552252 12943.4423008198,-224379.282929946 11281.095246275,-224119.77374132 11468.1406025635,-223022.688134097 10077.7624588264,-222502.408353446 9099.42344148271,-223608.850042513 9132.03668115847,-224128.973911993 9734.78803396784,-226019.688405602 9720.20633982867,-226504.0193233 10008.4210656332,-226758.635603913 10825.6300634751,-228079.873575911 9768.42529713269)))"
94953,,-1147458458,"MULTIPOLYGON (((-240049.526593054 38676.898493764,-239215.108471406 37822.5507803494,-238902.834552085 37934.0806403607,-238816.449927334 36971.2907192744,-237602.088838079 36510.1821503164,-238345.10255771 35849.9422911238,-236888.663142467 34809.6930836802,-236519.256189276 35312.5827459665,-234024.186125159 32478.470638521,-232588.308866469 30940.2628655592,-229425.876761543 28610.6734148003,-228649.852462883 26739.6230601491,-227594.39388777 25884.5213641813,-226846.376432558 25819.1948907981,-225980.232397584 24558.3605603827,-224683.592272768 23920.5950951613,-224030.242751463 23187.857897304,-222983.60903839 23359.6963729355,-222506.61201253 21516.5517406324,-221494.666934422 20183.5759253092,-221714.968273778 19725.5151781952,-222567.6559675 19343.011804631,-222723.870919202 18816.4212468015,-223099.013171917 18666.0338837169,-223816.599044356 19004.3059674511,-223270.869683972 19972.9893195592,-224250.695777721 20034.6801210735,-224344.452828142 20678.0967356199,-224691.086459707 20902.8886921545,-224393.126967505 21528.2495307019,-224961.829345499 22036.9711553613,-224863.904825553 21630.4138551755,-225644.019643886 21858.5634520156,-224874.216392103 20666.0907860445,-224656.803454714 19515.8854757808,-225171.598570106 19232.5920223854,-226516.167153887 20513.3898587823,-227216.747955479 19944.4936792897,-228817.669673835 20375.8492777077,-229105.967134191 20120.2469308479,-229460.334955159 20622.0290176161,-229755.830981383 20464.0664605098,-229483.127824392 20206.4082969669,-229642.427126598 19318.4844574062,-229022.785804238 18073.1692675455,-229401.194477316 18241.0968536781,-230998.979046627 17680.9103437588,-232159.362752325 17883.1222755071,-232892.479949035 17621.6463232692,-233387.949339035 17981.1003237823,-234814.384849661 18085.7492936198,-236158.09602826 17109.4334508441,-236795.473748474 17408.4105344145,-237165.733542152 16690.6663090242,-237992.781470688 17704.2443846622,-239239.964204361 16893.4648215603,-239870.280138105 15967.9191499846,-241594.104370344 15161.9303155197,-242147.234586611 15747.9103524229,-243036.481645785 15135.8786515761,-243797.783240551 16545.1598414751,-244121.168066535 16448.5713383108,-244369.871900836 16833.0199742587,-244763.792229924 16509.5447302805,-245722.661833886 17516.6887954213,-246877.1527001 18521.5403774232,-245697.04705784 20317.0862790216,-246210.285340434 20500.4652990587,-246335.662075942 21242.3193472773,-247948.279787903 21733.8009700114,-248555.340879758 23179.87026875,-249246.857133809 23453.8713204879,-249545.372989934 22805.0125392629,-250958.173220387 23828.365553054,-251231.208865616 23622.9902758244,-251935.457919704 24271.8485006485,-251324.926231885 24636.1193800606,-251375.034213147 25104.4132670835,-252014.23864343 25188.8875580775,-251842.223719778 25687.0235867025,-252883.866269745 25790.2569674337,-252586.985168946 26170.2382038943,-252863.687545417 27325.7652809862,-253135.891817677 27368.9992699493,-253258.935929273 26703.1234408412,-253695.945057345 27009.9935393119,-253771.544690329 26598.0253875237,-254427.696686435 27069.3551907809,-254185.231690469 27499.330219835,-254613.230733343 27966.0159531757,-253683.939788077 28998.7389104608,-252238.66137046 29044.9117179979,-252109.671823643 28185.5106018484,-250129.052592077 27607.6556759197,-250033.859406555 27304.278357341,-249344.086739809 28466.1522956891,-249961.067380435 31324.2895515068,-250564.374741225 31215.6249430254,-250891.731351293 31702.6496243887,-251096.435377034 31332.1675907448,-252074.503123251 31673.9525814736,-253078.554347411 31223.1218315763,-253556.984189766 32102.3525324278,-253399.830704187 32446.9833849678,-254746.855581037 31984.1700677844,-254924.884237221 32366.4517147057,-254501.092378985 32493.7708566096,-255521.341785338 32480.1493115649,-255751.49353761 32398.8371317806,-255807.069391208 30749.5324518327,-255521.769617975 29689.165029454,-256912.309728267 29029.058085057,-257171.22836365 29827.5196267758,-257125.032909705 31442.0829042168,-257603.396302809 32118.5857654456,-257481.584239228 33314.2824209444,-255714.564979311 32581.2049948424,-255628.189290688 35321.4827810396,-254564.01693456 36882.3050984442,-254907.803666676 37311.3941443618,-254105.030416219 37141.9019944053,-253777.135068965 37631.8666202994,-254561.915080267 37711.8017388107,-254932.974353166 37370.6692941794,-255503.535119611 37552.9775741873,-255619.856063162 38125.8873279998,-254571.907367481 40007.4953203276,-254520.117557943 40949.7896402823,-252045.219016146 41609.0253281994,-252083.213782076 40319.2036137199,-250396.704926981 40270.2071903627,-248374.122949499 39677.7453168053,-248596.791286554 40187.8961510239,-248285.567284115 40166.4271962456,-247960.976756905 39541.9055102235,-246594.648360216 39154.639875574,-246613.939298683 38398.9685112741,-245754.226428202 38246.1626333892,-245392.107366579 38235.8603464803,-245377.778967287 38748.4574814364,-245048.929509636 38411.8590969434,-242221.536081357 38506.7673059348,-242205.977342602 38014.7592297234,-241851.793070373 38010.7386076627,-241704.254188134 38360.634103721,-241696.159481316 37958.9266245598,-241371.920389075 37943.4569325438,-240771.968968546 38790.4169000341,-240049.526593054 38676.898493764)))"
94975,,-1147458458,"MULTIPOLYGON (((-240049.526593054 38676.898493764,-239215.108471406 37822.5507803494,-238902.834552085 37934.0806403607,-238816.449927334 36971.2907192744,-237602.088838079 36510.1821503164,-238345.10255771 35849.9422911238,-236888.663142467 34809.6930836802,-236519.256189276 35312.5827459665,-234024.186125159 32478.470638521,-232588.308866469 30940.2628655592,-229425.876761543 28610.6734148003,-228649.852462883 26739.6230601491,-227594.39388777 25884.5213641813,-226846.376432558 25819.1948907981,-225980.232397584 24558.3605603827,-224683.592272768 23920.5950951613,-224030.242751463 23187.857897304,-222983.60903839 23359.6963729355,-222506.61201253 21516.5517406324,-221494.666934422 20183.5759253092,-221714.968273778 19725.5151781952,-222567.6559675 19343.011804631,-222723.870919202 18816.4212468015,-223099.013171917 18666.0338837169,-223816.599044356 19004.3059674511,-223270.869683972 19972.9893195592,-224250.695777721 20034.6801210735,-224344.452828142 20678.0967356199,-224691.086459707 20902.8886921545,-224393.126967505 21528.2495307019,-224961.829345499 22036.9711553613,-224863.904825553 21630.4138551755,-225644.019643886 21858.5634520156,-224874.216392103 20666.0907860445,-224656.803454714 19515.8854757808,-225171.598570106 19232.5920223854,-226516.167153887 20513.3898587823,-227216.747955479 19944.4936792897,-228817.669673835 20375.8492777077,-229105.967134191 20120.2469308479,-229460.334955159 20622.0290176161,-229755.830981383 20464.0664605098,-229483.127824392 20206.4082969669,-229642.427126598 19318.4844574062,-229022.785804238 18073.1692675455,-229401.194477316 18241.0968536781,-230998.979046627 17680.9103437588,-232159.362752325 17883.1222755071,-232892.479949035 17621.6463232692,-233387.949339035 17981.1003237823,-234814.384849661 18085.7492936198,-236158.09602826 17109.4334508441,-236795.473748474 17408.4105344145,-237165.733542152 16690.6663090242,-237992.781470688 17704.2443846622,-239239.964204361 16893.4648215603,-239870.280138105 15967.9191499846,-241594.104370344 15161.9303155197,-242147.234586611 15747.9103524229,-243036.481645785 15135.8786515761,-243797.783240551 16545.1598414751,-244121.168066535 16448.5713383108,-244369.871900836 16833.0199742587,-244763.792229924 16509.5447302805,-245722.661833886 17516.6887954213,-246877.1527001 18521.5403774232,-245697.04705784 20317.0862790216,-246210.285340434 20500.4652990587,-246335.662075942 21242.3193472773,-247948.279787903 21733.8009700114,-248555.340879758 23179.87026875,-249246.857133809 23453.8713204879,-249545.372989934 22805.0125392629,-250958.173220387 23828.365553054,-251231.208865616 23622.9902758244,-251935.457919704 24271.8485006485,-251324.926231885 24636.1193800606,-251375.034213147 25104.4132670835,-252014.23864343 25188.8875580775,-251842.223719778 25687.0235867025,-252883.866269745 25790.2569674337,-252586.985168946 26170.2382038943,-252863.687545417 27325.7652809862,-253135.891817677 27368.9992699493,-253258.935929273 26703.1234408412,-253695.945057345 27009.9935393119,-253771.544690329 26598.0253875237,-254427.696686435 27069.3551907809,-254185.231690469 27499.330219835,-254613.230733343 27966.0159531757,-253683.939788077 28998.7389104608,-252238.66137046 29044.9117179979,-252109.671823643 28185.5106018484,-250129.052592077 27607.6556759197,-250033.859406555 27304.278357341,-249344.086739809 28466.1522956891,-249961.067380435 31324.2895515068,-250564.374741225 31215.6249430254,-250891.731351293 31702.6496243887,-251096.435377034 31332.1675907448,-252074.503123251 31673.9525814736,-253078.554347411 31223.1218315763,-253556.984189766 32102.3525324278,-253399.830704187 32446.9833849678,-254746.855581037 31984.1700677844,-254924.884237221 32366.4517147057,-254501.092378985 32493.7708566096,-255521.341785338 32480.1493115649,-255751.49353761 32398.8371317806,-255807.069391208 30749.5324518327,-255521.769617975 29689.165029454,-256912.309728267 29029.058085057,-257171.22836365 29827.5196267758,-257125.032909705 31442.0829042168,-257603.396302809 32118.5857654456,-257481.584239228 33314.2824209444,-255714.564979311 32581.2049948424,-255628.189290688 35321.4827810396,-254564.01693456 36882.3050984442,-254907.803666676 37311.3941443618,-254105.030416219 37141.9019944053,-253777.135068965 37631.8666202994,-254561.915080267 37711.8017388107,-254932.974353166 37370.6692941794,-255503.535119611 37552.9775741873,-255619.856063162 38125.8873279998,-254571.907367481 40007.4953203276,-254520.117557943 40949.7896402823,-252045.219016146 41609.0253281994,-252083.213782076 40319.2036137199,-250396.704926981 40270.2071903627,-248374.122949499 39677.7453168053,-248596.791286554 40187.8961510239,-248285.567284115 40166.4271962456,-247960.976756905 39541.9055102235,-246594.648360216 39154.639875574,-246613.939298683 38398.9685112741,-245754.226428202 38246.1626333892,-245392.107366579 38235.8603464803,-245377.778967287 38748.4574814364,-245048.929509636 38411.8590969434,-242221.536081357 38506.7673059348,-242205.977342602 38014.7592297234,-241851.793070373 38010.7386076627,-241704.254188134 38360.634103721,-241696.159481316 37958.9266245598,-241371.920389075 37943.4569325438,-240771.968968546 38790.4169000341,-240049.526593054 38676.898493764)))"
