GeoVector_ID,ZipCode,WKT
-1147458478,94567,"POLYGON ((-219074.74573311591 78020.480987534858, -218919.88654983381 77198.747687384486, -219395.46117873813 76395.898461257108, -218837.43094406422 76251.8441697564, -219216.71872794718 75974.713135859, -218918.97795882192 75944.332865989767, -218807.6875093038 75496.2615040997, -215681.87782502247 75740.066383809783, -215355.19103979165 74944.042810471728, -215680.97971906749 73715.306622490287, -217572.64711621869 73807.63195292186, -218264.04543374488 75469.384660399519, -220373.31623776085 74370.775270448066, -220462.0834420555 73282.649028359912, -222118.00099490676 73320.006335021928, -222033.591753844 69011.167130270973, -217717.17590529594 68835.549813863821, -217665.88037724656 68494.490387029946, -216393.99925432654 68459.784834072925, -211628.66409246661 68304.948527826928, -211250.73866317485 68967.757892148569, -211172.91335698846 69274.994306200184, -212592.18076198318 70400.399748028256, -213583.81917497757 72401.180623198859, -213680.73359441414 73205.068285454065, -214283.74886714606 73633.147584001534, -213537.21777153175 74155.501117962413, -211920.49384276904 73197.857357019559, -211444.1866809015 73228.541022520512, -210399.13927375205 72367.175501533784, -210200.18842599809 71744.977300588042, -209587.52101054846 71450.501289939508, -208719.99151600039 72036.929733981378, -207659.44771502606 71884.1558742756, -206712.52191506122 72373.943359192461, -205814.46481893797 72370.700234548189, -205742.55725679273 72645.214909473434, -204770.67672881469 72583.423231862485, -204195.17464863928 71777.907825155184, -201307.93622577892 69517.982565297745, -201309.50117898552 68659.407193716615, -200915.58415609144 68532.491600781679, -200513.44972973521 69207.967300275341, -198892.97281026581 69136.576588249765, -199071.897633152 70089.010097676888, -198689.64693654704 69829.833009718917, -199152.43829645653 71518.628381697461, -198886.45323578993 72254.392425838858, -198052.41571647851 73091.124704270624, -197917.40496453515 75626.641262283549, -197390.21283477085 76382.853565678, -197667.17872036056 76555.499070432968, -198007.38994202064 76211.984277515672, -197938.59665986558 77034.453830161132, -198756.74702146792 77754.529857396148, -198662.92304230711 78257.279846278019, -199016.28483552026 78645.18461016193, -198863.70359242536 79392.90251639951, -198321.32491832817 79970.000824123621, -196810.22588690804 78860.8985230634, -196332.43700895426 80020.952383738942, -197021.29374194407 81315.273805176839, -197275.95185854481 82897.324378270656, -198290.69017288063 84251.829443328083, -197108.38361712766 85417.9977305457, -197512.66522533708 86990.5104072215, -199728.64981178683 89076.929983945563, -200855.7989358163 89567.358118786477, -201814.62279619271 91327.5483610304, -203189.17351798082 92803.0337957535, -202956.39868456946 93214.782578404061, -203305.25222565129 94005.811996331438, -203763.87355840817 93609.454327376559, -205610.28807882895 94644.432566600852, -206770.03899464948 95543.447131439112, -207592.60932056504 96872.841332222335, -208382.15099921561 95931.62758223433, -206545.18395388781 93461.398321907036, -205855.03562947171 91576.1579147866, -206408.19849329404 89933.4556765249, -208016.1224424094 90185.23148851376, -209307.79084754386 88194.384160209447, -209048.34818860944 87131.49412811175, -208528.68749592954 86740.373614637181, -209661.81651691327 86224.349964655936, -214016.86751181816 79353.774281213991, -219074.74573311591 78020.480987534858))"
-1147458477,95111,"POLYGON ((-163237.28037015052 -79633.03560151346, -160306.47966425229 -82521.755331562832, -159638.8552845864 -83039.57021814771, -159083.29829832824 -82883.67833802104, -158705.40139542098 -83183.901548549533, -159223.88694101793 -81043.976317681372, -159849.62421601114 -80668.410241946578, -160185.92367191834 -79746.644258104265, -160563.92272611984 -79865.389352655038, -160424.73296497221 -79338.160901963711, -160858.24588741839 -79337.200514048338, -161434.75197881323 -78281.577882371843, -162587.39247402051 -77864.292734788731, -162725.2193515765 -77210.537400035188, -163194.40676693706 -76896.3394602947, -164104.73881847455 -77613.722221801057, -164730.75132295227 -77618.576932547614, -164293.32004447072 -78192.962154675275, -164900.80710218527 -78829.796447660774, -163237.28037015052 -79633.03560151346))"
-1147458476,94124,"POLYGON ((-211490.61070900384 -26992.816041744314, -211881.32505638327 -28281.521336509846, -210887.79953587221 -31291.807960806414, -210458.91016820617 -31273.835500448011, -210726.43190732365 -31593.905940505676, -210677.35410800771 -31589.473909078166, -207786.45181150624 -31656.513735394925, -207429.66206266443 -29399.228363043629, -207897.93416516358 -29408.588439111598, -207587.09841921856 -29275.993508117273, -208232.28872708598 -29022.721045753919, -208144.26769054541 -28815.303595862351, -208519.15662437966 -28988.866786060855, -208307.06825315329 -28608.074991607107, -208544.43785813119 -28964.771309448406, -209059.38480449133 -28908.7353783641, -209108.4034740302 -28282.887771989219, -208320.71426134583 -28319.055712188594, -208867.85224126664 -28235.315817520954, -208336.26305759809 -28106.272906811908, -208893.39541327281 -27554.011854356155, -209209.18193865966 -26583.757645164616, -209388.75913520993 -26609.38628681004, -209988.01670261548 -26646.360688647255, -209973.73148828381 -26931.953253639862, -211490.61070900384 -26992.816041744314))"
-1147458475,95076,"MULTIPOLYGON (((-145223.2578125 -131591.109375, -145022.4375 -130942.25, -145022.68725470212 -130941.2733258199, -145223.2578125 -131591.109375)), ((-154533.2890625 -132193.359375, -152963.203125 -131371.6328125, -152470.734375 -131433.0078125, -153013.4609375 -131981.9140625, -149964.0625 -131281.25, -149665.7578125 -130546.1796875, -149064.3203125 -131482.9375, -148317.390625 -131154.703125, -148516.625 -130092.5703125, -146495.2421875 -130163.5703125, -145456.609375 -129244.40625, -145022.68725470212 -130941.2733258199, -145013.6328125 -130911.9375, -145525.390625 -128940.9609375, -146811.796875 -129746.7578125, -147857.8671875 -127406.90625, -147704.9765625 -127025.3984375, -148407.15625 -126846.1015625, -149021.4453125 -125825.9921875, -148784.7265625 -125610.28125, -149085.2578125 -125260.359375, -149163.171875 -122169.84375, -147786.71875 -121227.359375, -147056.6953125 -121646.21875, -146964.828125 -122742.7109375, -146477.203125 -122538.0859375, -146400.6796875 -123497.7890625, -145767.0390625 -123024.2890625, -144972.2265625 -121552.6796875, -144114.9296875 -121876.0859375, -143028.9765625 -122946.09375, -142148.03125 -122844.9296875, -140716.15625 -123018.34375, -140661.109375 -120784.8125, -141461.6796875 -120771.421875, -141466.609375 -120004.3984375, -142961.15625 -119990.3125, -144499.140625 -118363.2734375, -144440 -118581.84375, -145595.6328125 -118499.8203125, -146063.3515625 -118792.109375, -145961.8125 -119252.6640625, -146385.484375 -119233.53125, -147013.3515625 -118175.2890625, -147083.546875 -117192.109375, -147900.78125 -117036.953125, -148013.6640625 -115716.1640625, -149116.6796875 -115492.953125, -149203.0859375 -115235.3984375, -150261.9140625 -115272.0546875, -150934.3828125 -114732.3125, -150774.7109375 -113794.4453125, -150214.796875 -113711.171875, -150004.21875 -112809.65625, -150183.6328125 -112576.5546875, -150858.5703125 -112822.53125, -151698.8203125 -112249.25, -152303.96875 -112218.4296875, -152370.859375 -111901.3828125, -152599.90625 -112032.8671875, -152011.6171875 -111499.8671875, -151933.1328125 -110997.1171875, -151152.984375 -111409.59375, -150332.7109375 -110768.578125, -149758.5625 -110967.8046875, -150310.9765625 -110546.625, -151183.2265625 -111109, -150926.9296875 -110024.21875, -151669.796875 -110336.5, -152626.1953125 -110113.4453125, -152555.078125 -108576.8828125, -151860.3828125 -108288.6015625, -152139.625 -108056.765625, -151731.5546875 -107805.5390625, -153050.9765625 -106538.96875, -154516.171875 -106698.640625, -155572.8984375 -106301.96875, -155717.671875 -105662.265625, -155304.84375 -104811.1796875, -155729.6640625 -104749.8515625, -155713.734375 -105593.40625, -155893.7265625 -105384.40625, -155848.484375 -105771.015625, -156405.1796875 -106045.296875, -156911.15625 -105597.859375, -157648.7578125 -105617.4296875, -158597.625 -104592.359375, -160616.75 -103746.8203125, -160961.96875 -104194.2734375, -162054.5703125 -103869.4609375, -162488.46875 -104172.5, -163501.5859375 -103530.734375, -163461.65625 -104163.21875, -163073.3203125 -105402.921875, -163789.25 -106795.84375, -162557.7421875 -107682.4375, -162346.5078125 -108929.2265625, -161537.5390625 -109601.9375, -162407.328125 -109332.3984375, -163380.203125 -108190.7109375, -163468.2890625 -108398.34375, -163802.5078125 -108130.5859375, -163766.9296875 -108900.7265625, -163238.484375 -109038.953125, -162863.4453125 -109887.03125, -162406.515625 -109986.234375, -162857.7890625 -110270.25, -162165.15625 -110287.0546875, -162209.984375 -110048.7265625, -161820.5859375 -110277.5625, -162090.546875 -110270.8203125, -162552.4921875 -111407.3515625, -162108.6640625 -111812.90625, -162600.1171875 -112074.140625, -162453.1171875 -112554.9140625, -162039.671875 -112417.796875, -161772.1875 -112667.96875, -161565.625 -113300.8359375, -161905.25 -113245.1796875, -162105.5234375 -114112.6015625, -162317.390625 -114074.8359375, -161917.890625 -114676.1875, -162849.8046875 -114791.9765625, -162987.2890625 -114199.3203125, -164535.0625 -113684.6328125, -165767.5078125 -114558.9921875, -166093.046875 -115136.1328125, -165611.0078125 -115726.5078125, -165763.3828125 -116587.4453125, -166156.8828125 -116506.875, -165781.6484375 -116796.984375, -165727.015625 -117551.59375, -166316.7421875 -118690.625, -161580.90625 -128162.4296875, -160341.7265625 -127311.15625, -160518.5078125 -126042.90625, -158753.625 -124173.0703125, -157755.3046875 -124427.25, -157713.515625 -129485.7734375, -155185.578125 -129530.5078125, -155086.7890625 -130534.1640625, -154363.03125 -130561.765625, -154010.7578125 -131102.2421875, -154491.140625 -131555.1484375, -154533.2890625 -132193.359375), (-159849.3515625 -119865.1796875, -160088.46875 -119684.6640625, -159714.40625 -118148.0234375, -159309.796875 -118188.6953125, -159437.125 -117893.6875, -158995.5546875 -117601.4140625, -158425.1015625 -118135.546875, -157751.703125 -117987.8671875, -157092.953125 -118592.046875, -157558.7265625 -119528.75, -157930.1796875 -118963.28125, -158066.71875 -119246.984375, -159112.3359375 -118845.1171875, -159849.3515625 -119865.1796875), (-158468.7265625 -119391.859375, -158738.3515625 -119380.0078125, -158635.1640625 -119210.7421875, -158468.7265625 -119391.859375)))"
-1147458474,94599,"MULTIPOLYGON (((-206565.71042846981 47580.293953361921, -205812.17024662354 47655.345118939877, -205071.25381535719 47222.278466099873, -204121.0790779572 48236.770090070553, -205063.14166618008 49946.374828316271, -206565.71042846981 47580.293953361921)), ((-207687.54242832118 42782.113075027242, -207225.82637536013 43307.725379590876, -207200.7520670064 44088.925423999317, -206745.19122093506 43555.6740026148, -205346.15925751874 44456.755986340344, -205500.03897880291 44673.075825107284, -204937.091322589 45205.633183008991, -205516.11024867822 45837.813932814635, -205125.56501367106 46207.738140454516, -205570.25374489141 46765.5370293688, -205917.91081339607 46429.036700261757, -206249.24915416111 46768.6628940627, -206713.93809881361 46152.676440493204, -207681.21736284983 46528.748472410254, -206578.38812368768 45903.543164175004, -205865.11642403141 44915.893272140063, -206249.68320300948 44645.928978603333, -206498.47029775294 45026.649992443621, -207534.1563312019 44202.145948022604, -208092.71910796588 44200.17196019087, -208112.30711691789 43643.787388154306, -207708.417077656 43601.607431788929, -207687.54242832118 42782.113075027242)))"
-1147458473,94030,"POLYGON ((-212721.47493379941 -44784.673492709175, -211948.93164851936 -45643.203243161552, -210715.5528006879 -44893.5358217489, -210727.10751697 -44463.23070850689, -209770.06220154412 -43541.213046497665, -210171.95307414467 -43593.498193399981, -209355.87197497554 -43208.991491531953, -209624.61532373764 -42900.7888566833, -210114.14581640434 -43146.479122214951, -211259.51261882944 -42157.710320781916, -211557.00958270798 -42202.113607997075, -211713.3854359847 -42405.209555076435, -212077.02962887008 -41921.4900548663, -212055.61962571673 -42234.843493492343, -212374.48352984051 -42037.145523503423, -213330.44516935525 -42514.089072245173, -214051.9601667778 -42995.48949611187, -213746.18471252904 -43515.291205509566, -212721.47493379941 -44784.673492709175))"
-1147458472,94572,"POLYGON ((-194319.63337281381 1252.1466369479895, -195482.91285608962 2112.7383166402578, -195449.421698244 2884.1048108246177, -195873.71636676227 2909.4404384046793, -195791.25427263734 5407.3250728258863, -196151.87522545928 5517.3554847901687, -196530.77787465451 5195.1646025869995, -197815.06020248806 6227.8732720594853, -197323.33351637886 6402.4338181810454, -196990.259277644 6999.6655498892069, -198895.1553365252 7044.285064551048, -198840.94548707319 5610.4201150480658, -199470.58693174637 5409.7902191728354, -199462.745305324 4571.4988116789609, -197586.41964859993 2106.3286977084354, -198955.06740989559 2231.3873175438493, -199217.60667786721 1878.6166519522667, -197981.13850372279 1732.7561963526532, -197479.648226646 1967.4621386853978, -196570.26525763789 2176.5271727396175, -194319.63337281381 1252.1466369479895))"
-1147458471,95403,"POLYGON ((-242932.91425316536 54783.199035435915, -243011.08519086873 54310.081285409629, -242009.6392846205 54411.121075551026, -241562.84883306595 54068.196101807989, -241358.17279283353 53160.201098399237, -241735.3000429839 52831.821409882978, -241394.20186048644 51557.181657602079, -239017.96871265888 51987.189403448254, -238011.30835203832 52688.866503355093, -236788.1668812533 52821.634540040977, -237182.19849960052 53747.504009344615, -236687.51869654225 54231.183703844436, -236073.74454718124 54092.289856027812, -235854.06006398209 54601.78667168133, -236076.89715475801 54787.084540727548, -235725.98872558738 54794.6307782596, -235637.04267613837 55201.99697186891, -236162.7943171176 55596.673827427439, -236040.71969700241 55921.462952866219, -235450.40309188305 56009.475264527835, -235455.03843816635 56332.882003283128, -235614.66255004998 56749.785892550834, -236347.01354567261 56764.380070335232, -236416.34153695029 57624.094959261827, -236782.22399271381 58056.496230643243, -237193.49348916431 57945.087505172938, -237197.41423112221 57596.347118670121, -238098.63863666216 57403.437533374876, -238318.00644641681 57626.063951011747, -237919.86495576729 58468.976563876495, -238682.25038486588 60172.647480260581, -237609.93296068508 60275.483681962825, -237091.15114022425 61606.81420879066, -237070.44420089829 62309.257814870216, -237491.16584640168 62328.363684645854, -237476.66924604276 62738.182153204456, -237853.16996419511 62752.809373800643, -238136.70336667533 63299.88963612169, -238462.58980714739 63690.848985678516, -240004.24983022921 63209.221771220677, -240848.33318382452 62312.699276402593, -241465.50617377739 62377.779580799863, -241525.29844941539 61775.231825575233, -242568.59944987117 61811.064632968977, -242858.34274524151 61419.018645673059, -242408.62136481324 60893.90682312008, -241360.73860562398 60957.16026557982, -241367.39863803811 60657.985775745474, -241567.61064814727 60154.181801623665, -242940.43915644873 60207.381478403695, -242264.3738445596 59240.574271151796, -241490.47885523268 59312.643061703071, -241307.55419426624 58864.131604461, -241953.58479926881 58794.745279612951, -242399.85102579586 59404.02392238006, -242796.33350105074 59298.57628502883, -242798.09635831579 58969.119097706862, -243234.61693624608 60211.153713174164, -243963.86339001814 60229.899638043717, -244050.44535210021 59443.770522573963, -245685.65797615662 59444.243934905156, -245697.69977620535 58626.993075979874, -246105.78393556154 58635.147015640512, -246121.34324432793 57797.647901506163, -245250.01416381638 57772.604769689031, -245240.27458554076 57405.213889801875, -244346.87486628591 57305.99141854886, -243322.52095682293 57639.72094536759, -241482.88783694807 58285.531370854937, -240096.04057653219 56827.852065938525, -240459.22998357841 56862.9991189884, -240475.42047262812 56378.939836591482, -241083.11244096095 56264.658398536034, -240705.02029753476 55675.458362097852, -241320.37142896047 55685.746400929987, -241324.53707478102 54946.668414101936, -242932.91425316536 54783.199035435915))"
-1147458470,94923,"POLYGON ((-262253.40175230621 35206.871929372661, -261462.350111638 35623.165290139616, -261515.17960619836 36349.0940584233, -260634.76326747276 36516.844330504537, -260350.30695616244 36862.344990011305, -259435.29693290388 36700.926839311607, -259940.55452089172 37826.184840639122, -259740.81831854262 39699.499669907615, -260358.36160573564 39763.176138937473, -260289.76078447059 40197.3265932221, -260600.44627672428 40216.33910480421, -260522.51129938429 41440.065191236325, -260803.30222275484 41574.813177340664, -260367.59333916713 41789.52783145383, -261300.0988019142 41937.160819949582, -261544.2686614542 41610.889309315942, -261845.74455241929 42217.00469709374, -262117.62204791847 41901.41427863948, -263755.68730416539 42864.488176770508, -264153.28009034047 45379.946925041266, -264568.31429880677 45828.085754521191, -264284.28038698935 46355.299070478417, -264525.49898671854 47296.810129435733, -265702.52410169446 46150.408181669191, -265507.66842408793 44001.609615176916, -266992.84007632057 43833.219127897173, -267046.31475158373 43439.890163269825, -267402.04912070447 43436.371046422981, -267325.37868226384 44211.770078299567, -267900.224092877 44598.627673813142, -267303.5378919816 44787.409385084175, -267037.01218070148 45379.49849056825, -267885.04826455039 45950.580815669149, -268494.49944493192 45697.305140367709, -268852.11409731855 46338.995037889108, -269183.84267353948 46079.96801739838, -269673.43746349716 46486.312324765138, -270438.55731534294 48521.082912051119, -270165.57121653121 48805.111075332388, -270540.49733938189 48640.423447236419, -270171.30213601718 47772.941793952137, -270118.1475217758 46419.195673020557, -269954.06818613684 46237.104612283409, -269720.07568341075 46482.71777645126, -269128.748729297 45983.96980655659, -268838.10870438174 44552.438464205712, -267702.46258734446 42325.872515190393, -267884.45995388651 39674.464234283194, -268334.85349686519 38499.87663909141, -268774.353328507 38492.786797459237, -267683.36068511283 36150.346507305279, -267074.20938760153 35637.399419085123, -266722.8621705696 35724.945989127271, -266417.40270403685 37012.393873076886, -264996.13612129475 37232.467574906535, -264089.06164702144 36907.625271600671, -262253.40175230621 35206.871929372661))"
-1147458469,94929,"MULTIPOLYGON (((-259319.63439516447 29990.930304850452, -259238.55288672072 29407.49540905375, -257369.70147660357 30053.785068121739, -259590.55053063948 31569.829281147569, -260149.71839375611 32278.158589107916, -259319.63439516447 29990.930304850452)), ((-259444.14828588214 28128.794957753271, -258694.07483075649 28446.558805104345, -259429.24366127429 28668.96471368894, -259444.14828588214 28128.794957753271)))"
-1147458468,94536,"MULTIPOLYGON (((-173729.5234375 -49066.0546875, -173629.44921875 -48988.74609375, -173725.0468765283 -48944.391342874624, -173728.59313163656 -48948.133749098241, -173729.5234375 -49066.0546875)), ((-176693.8359375 -52226.66796875, -176330.39453125 -51487.80859375, -176522.7421875 -51321.859375, -176161.65625 -51220.3984375, -174852.4609375 -49309.6171875, -175042.69140625 -49148.96875, -174544.2109375 -48859.734375, -174677.67578125 -48448.546875, -174508.26171875 -48807.22265625, -174792.203125 -49255.05859375, -174307.59375 -49559.16015625, -173728.59313163656 -48948.133749098241, -173728.55078125 -48942.765625, -173725.0468765283 -48944.391342874624, -173577.29296875 -48788.46484375, -173368.4765625 -49066.3203125, -173017.6484375 -48729.125, -172979.046875 -49097.9609375, -173271.53515625 -49152.9453125, -173062.20703125 -49232.22265625, -172780.36328125 -49000.6640625, -173071.21484375 -48384.33203125, -172787.2421875 -48155.26171875, -172071.4921875 -47907.28515625, -171631.96484375 -48383.8671875, -171578.59375 -48027.37890625, -171999.02734375 -47806.92578125, -170723.9453125 -47874.3125, -170400.1953125 -47515.99609375, -170484.2421875 -47211.9609375, -169924.1953125 -46570.6875, -170413.22265625 -45467.96875, -170750.234375 -45499.1171875, -171000.1796875 -44667.09765625, -172064.82421875 -44789.5703125, -172599.453125 -45598.01171875, -174694.28125 -43946.12890625, -176869.8046875 -45917.359375, -177082.66015625 -46667.94921875, -177543.08203125 -46516.74609375, -177995.421875 -47233.53515625, -178607.42578125 -46768.9375, -179802.58984375 -48420.6328125, -177881.4375 -51323.09765625, -176693.8359375 -52226.66796875)))"
-1147458467,94960,"POLYGON ((-226364.74431565663 -2136.7094525014982, -225242.86248216717 -2345.2193539971486, -225259.17727611659 -2571.6408394146711, -224712.07622425375 -2284.7380940271541, -224319.96314882245 -2988.5915839252993, -223963.09788676427 -3302.3620055336505, -224269.62886855713 -2869.9566322332248, -223967.83307342455 -2634.1021394059062, -224195.15423092467 -2253.0968643492088, -223764.43688726734 -1886.0391699438915, -223735.60905242179 -919.20284020062536, -224296.09912496837 -623.85794336348772, -224627.4727062727 -1099.2186024859548, -224288.25062403816 463.7588232755661, -225486.70325656663 2444.5394717128947, -227237.80659708707 3901.1337505914271, -227001.15573285578 4242.4124497324228, -227628.21480760674 4546.2633101297542, -228896.06026872527 4109.7942341053858, -229037.62369625349 3807.092805325985, -229084.20438536131 3358.2036748062819, -228702.27989262081 3334.0043310634792, -228182.93222957462 2398.6975057749078, -226657.35834323225 1818.3684740429744, -226842.37028887853 1207.65725322254, -226438.75220876496 -220.36023973301053, -226216.44721165425 -228.41445681732148, -226409.46840516309 -746.39300236385316, -226770.7541811621 -717.86288282833993, -226430.2398570845 -813.108101638034, -226421.66549541528 -1223.2541926261038, -226811.05368906306 -1313.7286291355267, -226364.74431565663 -2136.7094525014982))"
-1147458466,94564,"POLYGON ((-203971.70892899894 1777.9866134030744, -202824.100602315 1920.8145528053865, -202924.83579090788 1193.3583802254871, -203306.34528491739 844.61798610445112, -203096.30700802238 325.29505572561175, -202744.55102379172 485.84284485504031, -202360.3780705469 -125.88702813256532, -202927.40620844634 -421.19991219323128, -203088.67760085434 -935.3418722813949, -202781.24750498767 -1144.5626235892996, -202321.70429607117 -519.4742366084829, -201359.29981367744 -913.134598354809, -200954.17378639517 -548.86298762448132, -200514.03622315291 -873.96156569197774, -200648.88125431753 -1248.0066937413067, -200151.61698487241 -1407.331394369714, -199954.77572434346 -1157.978332140483, -199877.9292891025 -1508.9905963391066, -198278.04730625084 -2655.9462284799665, -197898.70281975367 -2096.6487365877256, -196777.57408119421 -2703.4874478075653, -196855.27963364686 -2215.9357490641996, -196241.73305566254 -1528.5588634181768, -197302.4985352598 -250.58571307640523, -197618.01390366888 -82.298717840574682, -198649.95032128095 -407.97767466120422, -199290.5532522811 -169.02467541396618, -199790.05165081884 683.1831809040159, -200106.74087220343 700.92034991830587, -199873.38457209768 949.61734009068459, -200359.22907420303 1627.8411002252251, -200832.56127934862 1488.4794986331835, -201167.87168758656 2304.6731304619461, -201828.01018765385 2630.7030340973288, -202051.79104795653 2347.2449019309133, -203333.31323239414 2442.1080840528011, -203971.70892899894 1777.9866134030744))"
-1147458465,94127,"POLYGON ((-216369.06359421989 -27106.428108041175, -217446.31521367966 -27734.849770900793, -217495.83429717677 -28475.95913520176, -217600.00448101657 -29928.129060100764, -216711.53795032873 -29795.903484763578, -216422.91418303573 -28941.120535026304, -215108.00567559846 -28982.582620644942, -215279.35207728192 -28433.931909423321, -214926.98093328605 -28015.330260512419, -215623.32906731367 -27481.038291489705, -215738.34759275592 -26683.512425595894, -215916.20806357719 -26930.674970068038, -215957.1757348089 -26670.397843565792, -215969.00731130177 -27137.481550662778, -216369.06359421989 -27106.428108041175))"
-1147458464,94702,"POLYGON ((-200391.39394994522 -12677.700805659406, -200523.05812650541 -12515.404599495232, -201647.68951545493 -12671.274891492911, -201146.10302283539 -15764.742827828974, -200920.84793748491 -15838.567609512247, -201173.29648490335 -16075.444183566608, -200698.39080393067 -15995.82937565539, -200499.18080498563 -16418.068910907023, -200145.12657223069 -16356.640028180555, -200391.39394994522 -12677.700805659406))"
-1147458463,94103,"POLYGON ((-211351.89366947903 -22747.398509260267, -211455.7443002217 -22846.070179514587, -213414.60669330077 -24700.835752542131, -213435.12753105487 -25251.544450149871, -211562.64479987652 -25301.267578672618, -211163.04487582418 -25423.600351797417, -211440.73695064039 -24699.974465865642, -211039.97230415209 -24319.808158384636, -211569.67791837268 -23757.931569822133, -210866.24132866171 -23090.525469961576, -211351.89366947903 -22747.398509260267))"
-1147458462,94115,"POLYGON ((-213680.48984182609 -21774.827828104608, -215230.44498882329 -22196.552915613167, -215034.29164123951 -23841.315436042845, -213702.22133756435 -23768.702258714475, -213474.7538154053 -23314.371281645261, -213680.48984182609 -21774.827828104608))"
-1147458461,94301,"POLYGON ((-190853.12871706646 -62200.292818850838, -190492.89500962684 -62099.525761961006, -188897.1118491852 -63411.931357753463, -188231.76725754034 -62612.875844746828, -189340.96266453096 -61693.111024076119, -189032.85882723134 -61589.991302051581, -189148.88886862193 -60635.232890377752, -188736.11407387827 -60351.667013973929, -189452.79284276173 -59905.945557456464, -191252.64986259182 -60445.341213596985, -191846.20352593216 -61121.270553887822, -191494.20204032771 -61479.58501384221, -190853.12871706646 -62200.292818850838))"
-1147458460,94118,"POLYGON ((-217914.51538097498 -24978.211065128446, -216352.91867134281 -24523.686699531041, -216695.42415320722 -24169.057417331263, -215034.29164123951 -23841.315436042845, -215230.44498882329 -22196.552915613167, -215256.70229275245 -22038.076531436294, -217789.41051527165 -22675.7618211573, -217740.6775864668 -24215.440659399144, -217393.88521785397 -24215.149665143341, -218067.09339915568 -24334.905738683417, -217914.51538097498 -24978.211065128446))"
